<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
000001.SS,20040713,1395.3500,1403.1400,1389.1600,1399.4600,7000,1395.3500,1403.1400,1389.1600,1399.4600,0,0,0
000001.SS,20040712,1426.2500,1426.2500,1393.8101,1397.1500,8400,1426.2500,1426.2500,1393.8101,1397.1500,0,0,0
000001.SS,20040709,1439.7300,1451.7500,1429.1400,1430.6500,7200,1439.7300,1451.7500,1429.1400,1430.6500,0,0,0
000001.SS,20040708,1436.4700,1440.6400,1426.9500,1439.7800,7000,1436.4700,1440.6400,1426.9500,1439.7800,0,0,0
000001.SS,20040707,1448.9500,1448.9600,1434.2900,1438.4000,7800,1448.9500,1448.9600,1434.2900,1438.4000,0,0,0
000001.SS,20040706,1445.4000,1466.7800,1445.3199,1450.5000,12000,1445.4000,1466.7800,1445.3199,1450.5000,0,0,0
000001.SS,20040705,1440.1700,1444.9301,1429.1200,1444.5900,8200,1440.1700,1444.9301,1429.1200,1444.5900,0,0,0
000001.SS,20040702,1441.1200,1447.6100,1428.0699,1441.1899,10600,1441.1200,1447.6100,1428.0699,1441.1899,0,0,0
000001.SS,20040701,1398.2000,1445.1000,1396.3500,1441.0699,13800,1398.2000,1445.1000,1396.3500,1441.0699,0,0,0
000001.SS,20040630,1408.2700,1415.8400,1394.6801,1399.1600,8200,1408.2700,1415.8400,1394.6801,1399.1600,0,0,0
000001.SS,20040629,1384.6400,1409.3800,1376.2200,1408.6899,10200,1384.6400,1409.3800,1376.2200,1408.6899,0,0,0
000001.SS,20040628,1396.3600,1397.5200,1380.2000,1385.1801,8000,1396.3600,1397.5200,1380.2000,1385.1801,0,0,0
000001.SS,20040625,1426.5500,1434.4700,1399.3900,1401.1100,9400,1426.5500,1434.4700,1399.3900,1401.1100,0,0,0
000001.SS,20040624,1438.3101,1447.3900,1426.4900,1427.7500,9200,1438.3101,1447.3900,1426.4900,1427.7500,0,0,0
000001.SS,20040623,1450.0699,1450.1100,1428.8000,1440.7300,8200,1450.0699,1450.1100,1428.8000,1440.7300,0,0,0
000001.SS,20040622,1434.4200,1456.1300,1430.9600,1450.6801,10600,1434.4200,1456.1300,1430.9600,1450.6801,0,0,0
000001.SS,20040621,1421.8300,1434.2000,1414.9700,1433.4700,7600,1421.8300,1434.2000,1414.9700,1433.4700,0,0,0
000001.SS,20040618,1442.4800,1442.4800,1411.0300,1427.3000,10000,1442.4800,1442.4800,1411.0300,1427.3000,0,0,0
000001.SS,20040617,1475.2700,1478.4900,1443.5300,1445.5000,9200,1475.2700,1478.4900,1443.5300,1445.5000,0,0,0
000001.SS,20040616,1465.2300,1491.6899,1452.5800,1475.4200,10800,1465.2300,1491.6899,1452.5800,1475.4200,0,0,0
000001.SS,20040615,1436.0800,1469.5699,1433.0300,1463.7800,10000,1436.0800,1469.5699,1433.0300,1463.7800,0,0,0
000001.SS,20040614,1471.4500,1471.4500,1431.3101,1438.7400,10400,1471.4500,1471.4500,1431.3101,1438.7400,0,0,0
000001.SS,20040611,1471.6899,1499.4600,1469.5400,1472.0699,10400,1471.6899,1499.4600,1469.5400,1472.0699,0,0,0
000001.SS,20040610,1465.5601,1478.1700,1456.3199,1468.3400,10200,1465.5601,1478.1700,1456.3199,1468.3400,0,0,0
000001.SS,20040609,1492.2000,1497.1801,1464.1600,1468.0699,11400,1492.2000,1497.1801,1464.1600,1468.0699,0,0,0
000001.SS,20040608,1514.7800,1519.9900,1488.6300,1493.8101,10000,1514.7800,1519.9900,1488.6300,1493.8101,0,0,0
000001.SS,20040607,1538.4600,1538.5000,1508.8700,1517.1500,9200,1538.4600,1538.5000,1508.8700,1517.1500,0,0,0
000001.SS,20040604,1541.0900,1549.5000,1534.9900,1542.0900,10400,1541.0900,1549.5000,1534.9900,1542.0900,0,0,0
000001.SS,20040603,1566.4200,1566.8300,1540.7400,1543.5300,11200,1566.4200,1566.8300,1540.7400,1543.5300,0,0,0
000001.SS,20040602,1580.2100,1580.5699,1562.2400,1567.0699,13600,1580.2100,1580.5699,1562.2400,1567.0699,0,0,0
000001.SS,20040601,1555.5601,1579.8199,1553.1200,1579.6600,13000,1555.5601,1579.8199,1553.1200,1579.6600,0,0,0
000001.SS,20040531,1549.0300,1556.4800,1544.7100,1555.9100,3600,1549.0300,1556.4800,1544.7100,1555.9100,0,0,0
000001.SS,20040528,1558.4200,1561.0000,1545.6500,1548.7200,8600,1558.4200,1561.0000,1545.6500,1548.7200,0,0,0
000001.SS,20040527,1524.9399,1559.5500,1515.9700,1557.1801,12200,1524.9399,1559.5500,1515.9700,1557.1801,0,0,0
000001.SS,20040526,1515.1600,1529.9100,1508.6500,1524.4399,7400,1515.1600,1529.9100,1508.6500,1524.4399,0,0,0
000001.SS,20040525,1549.0200,1549.5900,1516.3400,1518.0500,9200,1549.0200,1549.5900,1516.3400,1518.0500,0,0,0
000001.SS,20040524,1559.5500,1562.3300,1547.3600,1550.3500,7400,1559.5500,1562.3300,1547.3600,1550.3500,0,0,0
000001.SS,20040521,1548.5601,1559.8600,1545.6200,1558.3300,8400,1548.5601,1559.8600,1545.6200,1558.3300,0,0,0
000001.SS,20040520,1556.6899,1571.3000,1542.2200,1549.0601,9200,1556.6899,1571.3000,1542.2200,1549.0601,0,0,0
000001.SS,20040519,1559.2600,1575.3800,1548.1600,1558.2900,12400,1559.2600,1575.3800,1548.1600,1558.2900,0,0,0
000001.SS,20040518,1537.3400,1555.8600,1526.2400,1555.4399,12000,1537.3400,1555.8600,1526.2400,1555.4399,0,0,0
000001.SS,20040517,1556.6700,1562.3900,1537.4700,1539.9600,8400,1556.6700,1562.3900,1537.4700,1539.9600,0,0,0
000001.SS,20040514,1596.7300,1597.3199,1558.5400,1562.6899,9400,1596.7300,1597.3199,1558.5400,1562.6899,0,0,0
000001.SS,20040513,1605.7000,1606.0699,1589.4600,1597.5699,8800,1605.7000,1606.0699,1589.4600,1597.5699,0,0,0
000001.SS,20040512,1568.4100,1604.4200,1564.1400,1603.7700,11000,1568.4100,1604.4200,1564.1400,1603.7700,0,0,0
000001.SS,20040511,1556.7200,1570.7600,1545.6300,1568.0601,7800,1556.7200,1570.7600,1545.6300,1568.0601,0,0,0
000001.SS,20040510,1600.6300,1603.0699,1555.2600,1560.2100,8200,1600.6300,1603.0699,1555.2600,1560.2100,0,0,0
000001.SS,20040430,1579.9700,1599.5601,1572.2300,1595.5900,12400,1579.9700,1599.5601,1572.2300,1595.5900,0,0,0
000001.SS,20040429,1605.3000,1613.5601,1578.0900,1579.4500,13400,1605.3000,1613.5601,1578.0900,1579.4500,0,0,0
000001.SS,20040428,1606.4200,1615.1400,1589.1000,1606.8000,12600,1606.4200,1615.1400,1589.1000,1606.8000,0,0,0
000001.SS,20040427,1636.4399,1640.6899,1608.8101,1611.8600,12800,1636.4399,1640.6899,1608.8101,1611.8600,0,0,0
000001.SS,20040426,1633.2700,1644.5000,1623.0500,1635.5000,10200,1633.2700,1644.5000,1623.0500,1635.5000,0,0,0
000001.SS,20040423,1653.9399,1653.9900,1632.5601,1635.5000,12200,1653.9399,1653.9900,1632.5601,1635.5000,0,0,0
000001.SS,20040422,1649.0500,1659.7900,1637.2900,1657.7900,12600,1649.0500,1659.7900,1637.2900,1657.7900,0,0,0
000001.SS,20040421,1669.3800,1675.3600,1645.0800,1651.5800,15200,1669.3800,1675.3600,1645.0800,1651.5800,0,0,0
000001.SS,20040420,1674.3600,1682.0500,1659.9500,1669.4200,12800,1674.3600,1682.0500,1659.9500,1669.4200,0,0,0
000001.SS,20040419,1695.3300,1698.6899,1672.3500,1675.8900,13800,1695.3300,1698.6899,1672.3500,1675.8900,0,0,0
000001.SS,20040416,1678.9700,1694.5601,1656.3000,1693.8600,17600,1678.9700,1694.5601,1656.3000,1693.8600,0,0,0
000001.SS,20040415,1697.2400,1705.0200,1674.9100,1679.0800,15200,1697.2400,1705.0200,1674.9100,1679.0800,0,0,0
000001.SS,20040414,1714.5300,1716.8199,1678.3400,1697.1600,19600,1714.5300,1716.8199,1678.3400,1697.1600,0,0,0
000001.SS,20040413,1724.5800,1734.9200,1710.3900,1715.1400,19200,1724.5800,1734.9200,1710.3900,1715.1400,0,0,0
000001.SS,20040412,1717.2000,1729.6200,1702.4000,1722.9900,18400,1717.2000,1729.6200,1702.4000,1722.9900,0,0,0
000001.SS,20040409,1770.9100,1778.2200,1721.5900,1727.3500,24400,1770.9100,1778.2200,1721.5900,1727.3500,0,0,0
000001.SS,20040408,1774.4000,1778.0900,1765.0200,1770.2800,22400,1774.4000,1778.0900,1765.0200,1770.2800,0,0,0
000001.SS,20040407,1779.4301,1783.0100,1771.1300,1774.5500,22400,1779.4301,1783.0100,1771.1300,1774.5500,0,0,0
000001.SS,20040406,1767.3199,1777.7400,1754.7400,1777.5200,23000,1767.3199,1777.7400,1754.7400,1777.5200,0,0,0
000001.SS,20040405,1771.7400,1774.1200,1753.7100,1766.4800,23800,1771.7400,1774.1200,1753.7100,1766.4800,0,0,0
000001.SS,20040402,1760.4700,1771.6700,1756.6500,1768.6500,21200,1760.4700,1771.6700,1756.6500,1768.6500,0,0,0
000001.SS,20040401,1744.7100,1758.9800,1741.3300,1758.1500,18000,1744.7100,1758.9800,1741.3300,1758.1500,0,0,0
000001.SS,20040331,1726.5699,1745.7000,1724.2100,1741.6200,16200,1726.5699,1745.7000,1724.2100,1741.6200,0,0,0
000001.SS,20040330,1718.7800,1727.1801,1711.6600,1724.2800,13800,1718.7800,1727.1801,1711.6600,1724.2800,0,0,0
000001.SS,20040329,1734.5900,1740.3101,1717.8600,1719.6700,16400,1734.5900,1740.3101,1717.8600,1719.6700,0,0,0
000001.SS,20040326,1737.0601,1741.5601,1720.8800,1734.0500,16400,1737.0601,1741.5601,1720.8800,1734.0500,0,0,0
000001.SS,20040325,1737.4900,1751.8101,1725.9800,1736.4800,16200,1737.4900,1751.8101,1725.9800,1736.4800,0,0,0
000001.SS,20040324,1740.8900,1752.4200,1729.5100,1740.0500,17800,1740.8900,1752.4200,1729.5100,1740.0500,0,0,0
000001.SS,20040323,1755.3199,1755.3300,1731.4900,1741.6899,18400,1755.3199,1755.3300,1731.4900,1741.6899,0,0,0
000001.SS,20040322,1749.7100,1760.0800,1742.3700,1755.6899,17600,1749.7100,1760.0800,1742.3700,1755.6899,0,0,0
000001.SS,20040319,1715.4700,1748.1899,1710.8400,1747.8700,17800,1715.4700,1748.1899,1710.8400,1747.8700,0,0,0
000001.SS,20040318,1746.1801,1755.1000,1714.9000,1717.2600,21000,1746.1801,1755.1000,1714.9000,1717.2600,0,0,0
000001.SS,20040317,1746.7400,1750.7100,1730.2700,1745.1000,19000,1746.7400,1750.7100,1730.2700,1745.1000,0,0,0
000001.SS,20040316,1741.6200,1747.9800,1730.7300,1745.5400,22200,1741.6200,1747.9800,1730.7300,1745.5400,0,0,0
000001.SS,20040315,1696.9399,1738.9800,1696.8199,1736.2200,25200,1696.9399,1738.9800,1696.8199,1736.2200,0,0,0
000001.SS,20040312,1692.8700,1699.2500,1680.4500,1694.7400,16000,1692.8700,1699.2500,1680.4500,1694.7400,0,0,0
000001.SS,20040311,1680.3101,1698.7800,1672.6700,1691.6400,18600,1680.3101,1698.7800,1672.6700,1691.6400,0,0,0
000001.SS,20040310,1639.6801,1678.4000,1639.6801,1678.0699,16600,1639.6801,1678.4000,1639.6801,1678.0699,0,0,0
000001.SS,20040309,1636.2100,1659.6500,1634.7100,1637.1000,16200,1636.2100,1659.6500,1634.7100,1637.1000,0,0,0
000001.SS,20040308,1660.6400,1665.7300,1635.4399,1637.1400,15600,1660.6400,1665.7300,1635.4399,1637.1400,0,0,0
000001.SS,20040305,1671.0601,1675.0300,1660.2100,1662.1000,16000,1671.0601,1675.0300,1660.2100,1662.1000,0,0,0
000001.SS,20040304,1658.6300,1670.1600,1642.6200,1668.8700,17800,1658.6300,1670.1600,1642.6200,1668.8700,0,0,0
000001.SS,20040303,1686.9600,1688.9399,1654.5601,1661.8101,19200,1686.9600,1688.9399,1654.5601,1661.8101,0,0,0
000001.SS,20040302,1692.6200,1694.8101,1677.9800,1687.2800,20600,1692.6200,1694.8101,1677.9800,1687.2800,0,0,0
000001.SS,20040301,1676.2200,1690.0699,1661.3400,1689.7600,20000,1676.2200,1690.0699,1661.3400,1689.7600,0,0,0
000001.SS,20040227,1657.2600,1675.3199,1657.0400,1675.0699,19800,1657.2600,1675.3199,1657.0400,1675.0699,0,0,0
000001.SS,20040226,1642.4100,1655.3000,1628.8400,1654.9000,23200,1642.4100,1655.3000,1628.8400,1654.9000,0,0,0
000001.SS,20040225,1684.9000,1700.5000,1642.6899,1647.3800,24600,1684.9000,1700.5000,1642.6899,1647.3800,0,0,0
000001.SS,20040224,1675.6400,1683.0400,1650.1801,1682.3000,27000,1675.6400,1683.0400,1650.1801,1682.3000,0,0,0
000001.SS,20040223,1725.5900,1730.2800,1680.8900,1681.6500,28600,1725.5900,1730.2800,1680.8900,1681.6500,0,0,0
000001.SS,20040220,1715.8101,1722.5699,1702.9301,1721.7500,23400,1715.8101,1722.5699,1702.9301,1721.7500,0,0,0
000001.SS,20040219,1719.3101,1728.0200,1710.7100,1717.0200,27400,1719.3101,1728.0200,1710.7100,1717.0200,0,0,0
000001.SS,20040218,1704.7400,1719.8900,1697.3199,1717.1000,29200,1704.7400,1719.8900,1697.3199,1717.1000,0,0,0
000001.SS,20040217,1701.4100,1710.8600,1693.9600,1703.7700,29800,1701.4100,1710.8600,1693.9600,1703.7700,0,0,0
000001.SS,20040216,1661.4500,1697.2600,1661.4500,1696.8300,23000,1661.4500,1697.2600,1661.4500,1696.8300,0,0,0
000001.SS,20040213,1664.6000,1672.4399,1653.2400,1658.5400,22600,1664.6000,1672.4399,1653.2400,1658.5400,0,0,0
000001.SS,20040212,1679.0800,1693.0100,1660.3101,1663.8300,27200,1679.0800,1693.0100,1660.3101,1663.8300,0,0,0
000001.SS,20040211,1691.6100,1692.9000,1660.0100,1677.7600,26600,1691.6100,1692.9000,1660.0100,1677.7600,0,0,0
000001.SS,20040210,1708.9000,1715.4600,1683.6000,1691.0100,27400,1708.9000,1715.4600,1683.6000,1691.0100,0,0,0
000001.SS,20040209,1679.5800,1703.7700,1679.1000,1703.5300,26200,1679.5800,1703.7700,1679.1000,1703.5300,0,0,0
000001.SS,20040206,1690.5601,1705.9100,1671.4000,1679.1899,32600,1690.5601,1705.9100,1671.4000,1679.1899,0,0,0
000001.SS,20040205,1690.9399,1693.9000,1674.6200,1693.4301,32600,1690.9399,1693.9000,1674.6200,1693.4301,0,0,0
000001.SS,20040204,1652.6100,1685.7700,1652.6100,1685.1600,32600,1652.6100,1685.7700,1652.6100,1685.1600,0,0,0
000001.SS,20040203,1625.2900,1650.2400,1615.8101,1649.2800,26600,1625.2900,1650.2400,1615.8101,1649.2800,0,0,0
000001.SS,20040202,1630.6500,1650.2900,1585.9600,1623.8800,34600,1630.6500,1650.2900,1585.9600,1623.8800,0,0,0
000001.SS,20040130,1631.1100,1634.4100,1589.4000,1590.7300,24000,1631.1100,1634.4100,1589.4000,1590.7300,0,0,0
000001.SS,20040129,1605.2500,1629.1801,1603.3101,1628.8400,18400,1605.2500,1629.1801,1603.3101,1628.8400,0,0,0
000001.SS,20040116,1589.3800,1604.7600,1579.2400,1600.4301,20600,1589.3800,1604.7600,1579.2400,1600.4301,0,0,0
000001.SS,20040115,1591.8199,1601.4100,1582.3600,1586.4900,18800,1591.8199,1601.4100,1582.3600,1586.4900,0,0,0
000001.SS,20040114,1612.9200,1613.1500,1585.9100,1592.4200,20600,1612.9200,1613.1500,1585.9100,1592.4200,0,0,0
000001.SS,20040113,1622.0500,1627.4900,1596.7200,1612.6801,26000,1622.0500,1627.4900,1596.7200,1612.6801,0,0,0
000001.SS,20040112,1579.8800,1619.0900,1573.7700,1618.5200,23000,1579.8800,1619.0900,1573.7700,1618.5200,0,0,0
000001.SS,20040109,1612.3900,1618.7600,1579.6899,1581.4700,32000,1612.3900,1618.7600,1579.6899,1581.4700,0,0,0
000001.SS,20040108,1587.4500,1616.5800,1582.8800,1610.1300,28400,1587.4500,1616.5800,1582.8800,1610.1300,0,0,0
000001.SS,20040107,1574.1000,1595.0000,1565.0900,1587.2000,30600,1574.1000,1595.0000,1565.0900,1587.2000,0,0,0
000001.SS,20040106,1568.9000,1589.0800,1557.9301,1574.5200,32600,1568.9000,1589.0800,1557.9301,1574.5200,0,0,0
000001.SS,20040105,1516.8000,1568.8101,1516.7000,1568.3500,28600,1516.8000,1568.8101,1516.7000,1568.3500,0,0,0
000001.SS,20040102,1492.7200,1526.2400,1491.6899,1517.1899,16600,1492.7200,1526.2400,1491.6899,1517.1899,0,0,0
000001.SS,20031231,1513.6200,1516.5200,1491.2500,1497.0400,14600,1513.6200,1516.5200,1491.2500,1497.0400,0,0,0
000001.SS,20031230,1495.6700,1513.7300,1495.3900,1511.6899,15200,1495.6700,1513.7300,1495.3900,1511.6899,0,0,0
000001.SS,20031229,1509.2800,1512.9700,1495.5400,1496.4301,14000,1509.2800,1512.9700,1495.5400,1496.4301,0,0,0
000001.SS,20031226,1513.1100,1516.4800,1504.1300,1514.7800,15800,1513.1100,1516.4800,1504.1300,1514.7800,0,0,0
000001.SS,20031225,1514.9301,1525.3000,1504.2500,1512.6000,20600,1514.9301,1525.3000,1504.2500,1512.6000,0,0,0
000001.SS,20031224,1501.3500,1514.3199,1498.9800,1513.8199,20400,1501.3500,1514.3199,1498.9800,1513.8199,0,0,0
000001.SS,20031223,1497.5699,1507.0400,1487.1100,1500.6400,24400,1497.5699,1507.0400,1487.1100,1500.6400,0,0,0
000001.SS,20031222,1444.1700,1493.5400,1441.5800,1492.9600,26400,1444.1700,1493.5400,1441.5800,1492.9600,0,0,0
000001.SS,20031219,1463.4500,1470.2100,1429.7100,1446.2900,23600,1463.4500,1470.2100,1429.7100,1446.2900,0,0,0
000001.SS,20031218,1450.8500,1458.6700,1445.0800,1457.3000,14000,1450.8500,1458.6700,1445.0800,1457.3000,0,0,0
000001.SS,20031217,1465.6100,1480.4301,1453.8800,1453.9900,16800,1465.6100,1480.4301,1453.8800,1453.9900,0,0,0
000001.SS,20031216,1469.1200,1469.1300,1441.0601,1466.3400,16000,1469.1200,1469.1300,1441.0601,1466.3400,0,0,0
000001.SS,20031215,1471.2400,1474.6700,1465.5100,1470.3600,11000,1471.2400,1474.6700,1465.5100,1470.3600,0,0,0
000001.SS,20031212,1469.7000,1472.8600,1459.5500,1470.7900,14800,1469.7000,1472.8600,1459.5500,1470.7900,0,0,0
000001.SS,20031211,1472.3900,1475.3800,1460.1899,1470.0200,18400,1472.3900,1475.3800,1460.1899,1470.0200,0,0,0
000001.SS,20031210,1449.5699,1469.7100,1448.5000,1469.4200,20000,1449.5699,1469.7100,1448.5000,1469.4200,0,0,0
000001.SS,20031209,1435.1000,1443.6100,1429.0601,1443.3700,11000,1435.1000,1443.6100,1429.0601,1443.3700,0,0,0
000001.SS,20031208,1452.1100,1459.4800,1435.1400,1436.6600,13200,1452.1100,1459.4800,1435.1400,1436.6600,0,0,0
000001.SS,20031205,1454.4100,1456.8700,1440.7900,1451.1200,15000,1454.4100,1456.8700,1440.7900,1451.1200,0,0,0
000001.SS,20031204,1445.4000,1454.3199,1440.8199,1452.8101,18200,1445.4000,1454.3199,1440.8199,1452.8101,0,0,0
000001.SS,20031203,1434.7000,1462.0699,1424.3500,1445.0300,21400,1434.7000,1462.0699,1424.3500,1445.0300,0,0,0
000001.SS,20031202,1437.2400,1444.5601,1430.2400,1435.3101,19400,1437.2400,1444.5601,1430.2400,1435.3101,0,0,0
000001.SS,20031201,1398.7100,1432.8199,1398.7100,1432.7000,18200,1398.7100,1432.8199,1398.7100,1432.7000,0,0,0
000001.SS,20031128,1388.3101,1401.4600,1385.8199,1397.2200,12000,1388.3101,1401.4600,1385.8199,1397.2200,0,0,0
000001.SS,20031127,1412.3101,1415.7400,1387.7900,1389.1000,15000,1412.3101,1415.7400,1387.7900,1389.1000,0,0,0
000001.SS,20031126,1407.3000,1413.7700,1398.0300,1411.9100,16600,1407.3000,1413.7700,1398.0300,1411.9100,0,0,0
000001.SS,20031125,1407.7600,1423.5800,1400.9000,1408.4200,25200,1407.7600,1423.5800,1400.9000,1408.4200,0,0,0
000001.SS,20031124,1360.3300,1404.2500,1360.2300,1404.0100,18400,1360.3300,1404.2500,1360.2300,1404.0100,0,0,0
000001.SS,20031121,1379.9399,1394.5699,1359.9000,1361.5601,20000,1379.9399,1394.5699,1359.9000,1361.5601,0,0,0
000001.SS,20031120,1338.6000,1377.1200,1336.1400,1376.5100,20400,1338.6000,1377.1200,1336.1400,1376.5100,0,0,0
000001.SS,20031119,1313.8400,1341.5601,1312.5601,1338.8700,10200,1313.8400,1341.5601,1312.5601,1338.8700,0,0,0
000001.SS,20031118,1334.6500,1336.1000,1314.9900,1316.5601,14800,1334.6500,1336.1000,1314.9900,1316.5601,0,0,0
000001.SS,20031117,1330.4900,1333.4100,1323.6801,1328.1000,5800,1330.4900,1333.4100,1323.6801,1328.1000,0,0,0
000001.SS,20031114,1318.7200,1331.4200,1312.7900,1331.0500,7600,1318.7200,1331.4200,1312.7900,1331.0500,0,0,0
000001.SS,20031113,1313.9301,1324.9800,1307.4000,1319.6100,8400,1313.9301,1324.9800,1307.4000,1319.6100,0,0,0
000001.SS,20031112,1341.5699,1341.5800,1316.8500,1317.7900,9600,1341.5699,1341.5800,1316.8500,1317.7900,0,0,0
000001.SS,20031111,1340.3199,1350.3900,1331.1200,1343.6200,9000,1340.3199,1350.3900,1331.1200,1343.6200,0,0,0
000001.SS,20031110,1330.9600,1340.8700,1322.0500,1340.1000,8400,1330.9600,1340.8700,1322.0500,1340.1000,0,0,0
000001.SS,20031107,1353.4301,1353.4500,1323.1200,1335.2000,14400,1353.4301,1353.4500,1323.1200,1335.2000,0,0,0
000001.SS,20031106,1384.6700,1385.8400,1351.0900,1356.7900,16600,1384.6700,1385.8400,1351.0900,1356.7900,0,0,0
000001.SS,20031105,1389.7200,1396.8600,1375.9900,1385.1100,14600,1389.7200,1396.8600,1375.9900,1385.1100,0,0,0
000001.SS,20031104,1363.9600,1412.9100,1363.9000,1389.5500,23800,1363.9600,1412.9100,1363.9000,1389.5500,0,0,0
000001.SS,20031103,1346.4800,1367.3400,1339.9600,1364.0601,10600,1346.4800,1367.3400,1339.9600,1364.0601,0,0,0
000001.SS,20031031,1341.5000,1364.6600,1334.7800,1348.3000,10000,1341.5000,1364.6600,1334.7800,1348.3000,0,0,0
000001.SS,20031030,1360.0200,1360.0699,1340.2900,1344.6300,8800,1360.0200,1360.0699,1340.2900,1344.6300,0,0,0
000001.SS,20031029,1372.3500,1375.9100,1344.4200,1361.4900,13200,1372.3500,1375.9100,1344.4200,1361.4900,0,0,0
000001.SS,20031028,1366.0000,1382.6000,1356.4900,1369.3199,10200,1366.0000,1382.6000,1356.4900,1369.3199,0,0,0
000001.SS,20031027,1381.8400,1383.6000,1361.1899,1369.4600,8000,1381.8400,1383.6000,1361.1899,1369.4600,0,0,0
000001.SS,20031024,1385.9000,1389.8800,1376.7100,1381.8300,8800,1385.9000,1389.8800,1376.7100,1381.8300,0,0,0
000001.SS,20031023,1398.5900,1407.3900,1384.6400,1386.6500,10000,1398.5900,1407.3900,1384.6400,1386.6500,0,0,0
000001.SS,20031022,1366.1000,1403.1000,1363.0900,1398.0100,15000,1366.1000,1403.1000,1363.0900,1398.0100,0,0,0
000001.SS,20031021,1359.5100,1364.6000,1350.2100,1364.3000,7000,1359.5100,1364.6000,1350.2100,1364.3000,0,0,0
000001.SS,20031020,1369.7100,1370.4900,1355.5500,1359.5000,5400,1369.7100,1370.4900,1355.5500,1359.5000,0,0,0
000001.SS,20031017,1365.3101,1375.6600,1362.4200,1370.5800,5200,1365.3101,1375.6600,1362.4200,1370.5800,0,0,0
000001.SS,20031016,1381.4600,1382.5300,1362.9800,1365.5100,5800,1381.4600,1382.5300,1362.9800,1365.5100,0,0,0
000001.SS,20031015,1388.2400,1401.5400,1380.8101,1383.1000,6800,1388.2400,1401.5400,1380.8101,1383.1000,0,0,0
000001.SS,20031014,1399.8400,1400.7500,1382.4800,1388.1700,6400,1399.8400,1400.7500,1382.4800,1388.1700,0,0,0
000001.SS,20031013,1405.3300,1411.8800,1397.6899,1399.6600,8400,1405.3300,1411.8800,1397.6899,1399.6600,0,0,0
000001.SS,20031010,1369.0000,1406.0000,1367.1100,1404.0100,12600,1369.0000,1406.0000,1367.1100,1404.0100,0,0,0
000001.SS,20031009,1371.6801,1379.9900,1367.6500,1369.1700,5600,1371.6801,1379.9900,1367.6500,1369.1700,0,0,0
000001.SS,20031008,1366.2000,1373.0800,1359.5000,1371.6899,4400,1366.2000,1373.0800,1359.5000,1371.6899,0,0,0
000001.SS,20030930,1354.6500,1371.0699,1348.2200,1367.1600,6000,1354.6500,1371.0699,1348.2200,1367.1600,0,0,0
000001.SS,20030929,1369.4399,1369.4800,1353.2400,1355.3300,4800,1369.4399,1369.4800,1353.2400,1355.3300,0,0,0
000001.SS,20030926,1374.6000,1377.8700,1367.7500,1370.8400,4600,1374.6000,1377.8700,1367.7500,1370.8400,0,0,0
000001.SS,20030925,1394.4900,1394.7400,1374.7900,1376.2900,4800,1394.4900,1394.7400,1374.7900,1376.2900,0,0,0
000001.SS,20030924,1391.4000,1396.9399,1386.7900,1394.2300,6000,1391.4000,1396.9399,1386.7900,1394.2300,0,0,0
000001.SS,20030923,1380.8500,1390.3500,1372.8500,1390.1700,6000,1380.8500,1390.3500,1372.8500,1390.1700,0,0,0
000001.SS,20030922,1392.9000,1395.0699,1378.3199,1381.4399,4800,1392.9000,1395.0699,1378.3199,1381.4399,0,0,0
000001.SS,20030919,1390.8400,1395.6000,1383.7200,1391.3700,5400,1390.8400,1395.6000,1383.7200,1391.3700,0,0,0
000001.SS,20030918,1388.0900,1395.2000,1383.4000,1390.4800,5800,1388.0900,1395.2000,1383.4000,1390.4800,0,0,0
000001.SS,20030917,1406.2500,1406.3700,1386.7800,1389.8199,6000,1406.2500,1406.3700,1386.7800,1389.8199,0,0,0
000001.SS,20030916,1396.7500,1406.7200,1389.4900,1406.1000,6600,1396.7500,1406.7200,1389.4900,1406.1000,0,0,0
000001.SS,20030915,1407.8101,1416.0800,1394.2700,1397.5400,7000,1407.8101,1416.0800,1394.2700,1397.5400,0,0,0
000001.SS,20030912,1426.3400,1426.8101,1407.9500,1409.1600,10065200,1426.3400,1426.8101,1407.9500,1409.1600,0,0,0
000001.SS,20030911,1422.9000,1429.5601,1421.8199,1423.9600,4400,1422.9000,1429.5601,1421.8199,1423.9600,0,0,0
